friendId,movieId,rating,timestamp,userId
6,145,4,845553966,312
6,146,4,845555607,465
6,150,4,845553110,61
6,151,4,845553586,325
6,153,3,845553146,524
6,158,4,845553660,426
6,159,3,845555006,403
6,160,5,845553457,479
6,161,3,845553253,200
6,163,3,845553907,605
6,165,3,845553146,154
6,168,5,845553695,445
6,170,3,845554263,63
6,171,3,845555402,182
6,174,3,845554479,275
6,177,3,845554931,403
6,179,1,845555362,315
6,180,2,845555006,544
6,181,3,845553938,296
6,185,3,845553283,3
6,186,3,845553619,329
6,189,3,845556241,457
6,191,2,845554931,524
6,195,4,845554455,184
6,196,3,845553586,335
6,201,3,845556290,232
6,204,3,845553619,537
6,205,3,845555477,224
6,207,4,845554024,544
6,208,3,845553253,228
6,209,3,845556106,34
6,210,4,845556310,495
6,212,4,845556181,117
6,216,4,845554099,459
6,217,3,845555382,161
6,218,2,845553994,393
6,219,3,845556131,264
6,222,4,845554024,76
6,224,3,845553794,488
6,225,4,845553381,477
6,230,5,845553966,448
6,231,3,845553174,33
6,234,2,845554176,560
6,236,4,845553559,609
6,237,4,845553875,184
6,239,3,845554987,210
6,240,3,845555571,473
6,243,3,845555588,461
6,248,5,845554263,283
6,250,4,845555588,71
6,251,3,845556257,588
6,252,4,845553619,549
6,253,3,845553283,547
6,254,3,845555655,323
6,256,3,845553726,426
6,257,5,845554176,57
6,258,3,845555172,597
6,261,4,845553695,271
6,262,5,845554551,71
6,265,3,845553726,238
6,266,3,845553457,398
6,267,3,845554376,393
6,270,3,845555172,281
6,271,4,845555249,127
6,273,3,845553875,290
6,274,4,845555151,423
6,276,4,845553907,559
6,277,5,845553844,399
6,279,3,845555436,309
6,281,4,845554320,164
6,282,3,845553522,125
6,288,2,845553283,599
6,289,3,845554455,309
6,291,3,845555571,343
6,292,4,845553253,462
6,293,3,845553660,96
6,296,2,845553110,536
6,302,3,845555436,194
6,303,3,845554099,583
6,304,4,845555546,263
6,310,3,845556119,196
6,312,1,845555151,416
6,313,3,845555546,81
6,314,5,845554603,420
6,315,4,845553522,153
6,316,5,845553174,371
6,317,4,845553457,360
6,318,5,845553200,420
6,327,1,845554062,169
6,329,4,845553200,446
6,330,3,845555071,243
6,332,3,845555046,291
6,333,5,845553757,267
6,336,3,845556223,49
6,337,5,845553586,591
6,339,4,845553253,566
6,340,4,845555265,353
6,342,3,845553938,26
6,343,3,845555172,264
6,344,3,845553146,75
6,347,3,845555300,58
6,348,3,845553938,116
6,349,5,845553146,518
6,350,5,845553489,406
6,351,4,845554455,252
6,352,3,845555382,418
6,353,4,845553726,493
6,354,4,845555402,45
6,355,4,845553819,169
6,356,5,845553200,44
6,357,3,845553457,546
6,358,3,845555265,343
6,359,3,845556412,117
6,360,3,845555094,457
6,361,4,845554376,393
6,362,3,845553994,55
6,364,5,845553317,358
6,366,3,845554962,426
6,367,4,845553317,357
6,368,5,845553726,462
6,370,4,845553794,141
6,371,3,845554141,39
6,374,3,845554296,472
6,377,5,845553317,419
6,378,3,845554987,325
6,380,4,845553110,383
6,381,3,845553994,104
6,382,3,845554397,145
6,383,3,845554320,180
6,405,3,845554603,227
6,410,3,845553354,491
6,412,3,845554505,587
6,415,4,845554420,570
6,416,3,845554962,51
6,419,3,845554224,44
6,426,3,845554551,13
6,432,5,845553489,562
6,434,4,845553200,474
6,435,3,845553489,245
6,437,3,845554505,244
6,440,4,845553457,144
6,445,3,845555124,601
6,450,4,845555024,218
6,454,4,845553283,232
6,455,3,845554062,599
6,457,5,845553174,162
6,458,3,845555546,163
6,460,3,845555281,341
6,466,2,845553844,222
6,468,4,845553907,101
6,469,4,845555477,373
6,472,3,845555632,219
6,474,4,845553522,320
6,475,4,845554099,73
6,477,4,845554141,509
6,480,5,845553200,69
6,485,3,845553794,260
6,489,3,845554505,21
6,490,3,845554584,562
6,491,4,845554141,197
6,493,3,845555172,374
6,494,3,845554176,575
6,497,3,845553819,233
6,500,5,845553354,368
6,502,3,845554455,46
6,505,3,845555317,292
6,508,4,845553586,274
6,509,3,845553522,26
6,510,3,845555546,472
6,515,4,845553794,30
6,516,4,845554908,292
6,520,3,845553844,104
6,524,3,845554479,245
6,527,3,845553426,154
6,531,3,845554296,40
6,532,3,845554224,169
6,536,3,845556181,151
6,537,3,845554551,414
6,539,3,845553426,373
6,540,3,845554099,496
6,542,4,845554524,225
6,543,3,845554099,129
6,546,2,845554349,167
6,548,3,845554908,250
6,552,3,845553875,361
6,553,5,845553559,52
6,569,4,845555342,207
6,575,3,845555070,186
6,587,5,845553381,492
6,588,5,845553146,25
6,589,3,845553317,592
6,590,5,845553109,267
6,592,3,845553109,545
6,593,4,845553174,289
6,594,4,845553819,345
6,595,5,845553174,549
6,596,3,845554141,78
6,597,4,845553354,251
6,606,3,845555024,433
6,608,3,845553844,19
6,609,4,845555342,51
6,616,5,845554062,379
6,628,3,845555300,120
6,631,4,845555265,601
6,637,4,845555046,517
6,640,1,845555362,479
6,647,4,845555151,276
6,662,3,845556147,5
6,667,3,845555342,444
6,694,3,845555694,124
6,697,3,845556378,287
6,700,4,845556147,15
6,704,3,845555571,158
6,708,4,845554376,4
6,709,5,845555249,333
6,710,3,845556223,34
6,711,4,845555317,85
6,719,2,845555694,424
6,736,5,845553619,415
6,747,3,845555046,79
6,762,1,845555006,284
6,765,3,845555632,258
6,775,3,845556462,315
6,780,5,845556915,200
6,783,5,845554584,48
6,795,3,845556506,123
6,799,3,845555656,52
6,801,3,845556194,485
6,802,4,845554584,470
6,818,3,845555514,389
6,830,5,845556222,91
6,835,4,845556194,492
6,837,3,845556241,591
6,838,4,845555514,447
6,839,3,845556120,363
6,842,3,845555675,203
6,848,4,845556340,408
6,852,4,845555694,421
6,867,3,845556412,202
6,880,3,845556181,93
6,881,3,845556340,401
6,888,3,845556448,233
6,891,3,845556241,572
6,979,3,845556808,348
6,981,3,845556567,283
6,986,4,845556475,127
6,991,4,845556808,367
6,996,4,845556323,312
6,999,2,845556412,31
6,1004,4,845556506,440
6,1006,4,845556694,27
6,1042,3,845556462,90
6,1049,5,845556694,25
6,1061,4,845556860,288
6,1064,4,845556579,577
6,1073,3,845555571,307
6,1082,4,845556278,501
6,1084,3,845555454,506
7,1,4.5,1106635946,577
7,50,4.5,1106635993,560
7,58,3,1106635520,289
7,150,4.5,1106635925,102
7,165,4,1106635987,32
7,260,5,1106635933,134
7,356,5,1106635915,131
7,380,3,1106635937,401
7,466,5,1106635532,602
7,480,5,1106635917,356
7,587,2,1106635714,86
7,588,3,1106635971,36
7,589,2.5,1106635940,281
7,592,3,1106635922,237
7,593,5,1106635912,28
7,595,3.5,1106712636,565
7,648,4,1106635981,253
7,750,4,1106636810,200
7,780,4.5,1106635943,33
7,920,3,1106635685,421
7,924,4,1106712615,567
7,1101,4,1106635502,252
7,1183,1.5,1106712613,265
7,1196,4,1106635996,588
7,1208,4,1106635462,270
7,1210,4,1106635965,270
7,1219,5,1106635496,395
7,1220,4.5,1106635464,536
7,1240,5,1106712575,220
7,1246,1.5,1106635678,44
7,1270,5,1106635681,388
7,1517,3.5,1106635489,535
7,1584,5,1106635423,401
7,1610,4,1106635429,196
7,1617,3,1107127060,311
7,1682,3,1106635653,561
7,1784,0.5,1106635416,573
7,1917,4,1106635484,274
7,1923,1.5,1106635444,100
7,1954,4.5,1106635657,244
7,2019,5,1106713565,288
7,2324,2,1106712559,444
7,2353,3.5,1106635625,119
7,2529,5,1106635640,446
7,2628,1.5,1106712553,491
7,2640,3,1106635540,204
7,2671,4.5,1113542732,513
7,2683,2,1106635420,199
7,2688,2.5,1106713072,310
7,2701,1.5,1106713076,397
7,2717,3.5,1106713081,254
7,2762,4.5,1106635648,562
7,2858,4,1106712546,497
7,3114,4.5,1106635500,55
7,3354,1.5,1106713005,75
7,3408,4.5,1106712549,274
7,3578,1.5,1106636534,576
7,3623,1,1106712541,66
7,3793,3.5,1106635630,585
7,3869,5,1106635733,307
7,3916,4,1106636596,274
7,3977,2.5,1106635635,408
7,3994,3,1161738301,499
7,4018,4,1106712913,212
7,4223,2,1106635742,277
7,4246,2,1110855253,61
7,4306,4,1106635524,388
7,4310,0.5,1107127033,142
7,4370,4.5,1106712869,266
7,4643,1,1106635749,57
7,4700,1.5,1109746591,367
7,4844,1.5,1161738352,230
7,4874,3,1106635738,106
7,4886,4,1106636531,518
7,4896,4,1106636718,226
7,4963,4,1106636702,223
7,4993,4.5,1106636589,428
7,4995,4.5,1106636610,65
7,5218,3.5,1106712866,49
7,5349,3.5,1106636606,281
7,5378,0.5,1106635735,551
7,5445,4,1106636707,339
7,5459,3,1106712820,69
7,5464,3,1106636612,228
7,5502,1.5,1106635745,95
7,5618,5,1106713586,589
7,5816,4.5,1106635705,101
7,5952,4.5,1106636527,363
7,5989,4,1106636600,185
7,5991,4.5,1106712818,227
7,6333,4,1106636516,485
7,6365,4,1106712831,428
7,6534,0.5,1157949714,384
7,6539,4.5,1106636584,312
7,6863,4.5,1106712827,468
7,6934,2,1106712812,307
7,7143,4.5,1106636579,489
7,7153,4,1106636520,187
7,7155,3,1173051472,310
7,7445,4,1107473963,184
7,8207,4.5,1106713442,392
7,8360,3.5,1106636782,213
7,8368,2.5,1106636592,333
7,8373,2,1108602792,2
7,8528,4.5,1106636844,271
7,8636,4.5,1106636511,157
7,8665,3.5,1108602755,56
7,8666,1,1106779625,175
7,8783,1,1161738306,391
7,8798,4.5,1106636602,526
7,8808,1.5,1109746594,163
7,8865,1,1106713549,20
7,8870,3.5,1118025961,490
7,8907,1,1110757877,254
7,8908,4.5,1122333561,215
7,8949,4,1110757890,295
7,8957,4,1106636098,578
7,8958,3.5,1110173697,373
7,8961,4,1106636064,586
7,8965,1,1106636095,115
7,8970,2.5,1106636069,319
7,8972,2.5,1111552650,591
7,8984,4,1106636101,420
7,27741,3,1107474020,28
7,30812,3.5,1113353083,196
7,30816,2,1107127004,47
7,31878,3.5,1118025982,178
7,32029,2,1118025946,227
7,32031,1.5,1122940686,570
7,32296,2,1118026013,443
7,32587,3.5,1128486479,352
7,33162,3.5,1116550784,358
7,33493,1,1121041079,490
7,33794,2,1121041002,507
7,33836,1,1125442102,287
7,34048,3,1121041015,299
7,34319,4.5,1122333538,410
7,37741,3.5,1162163504,402
7,38388,3.5,1149548381,461
7,42002,4.5,1144806100,381
7,45499,4,1157949636,88
7,45517,4.5,1157066190,257
7,45668,1,1159225196,346
7,45730,0.5,1161738279,326
7,46530,1,1157949732,30
7,48516,1,1169687318,433
7,48783,4.5,1162163488,316
7,48997,2.5,1174263740,566
7,49272,4.5,1165876367,89
7,49278,3.5,1174263775,78
7,49286,0.5,1176181731,257
7,49824,3,1173051469,311
8,2,4,839463806,543
8,10,2,839463509,381
8,11,4,839463806,75
8,21,4,839463564,272
8,32,3,839463624,509
8,34,5,839463546,262
8,39,3,839463644,590
8,47,4,839463546,511
8,50,5,839463644,488
8,110,3,839463527,180
8,141,3,839464076,125
8,150,4,839463422,570
8,153,2,839463451,495
8,185,5,839463509,359
8,186,4,839463856,188
8,208,3,839463509,233
8,231,4,839463470,238
8,235,3,839464076,559
8,236,3,839463767,590
8,252,3,839463856,258
8,253,5,839463509,289
8,282,3,839463767,592
8,292,3,839463489,97
8,296,4,839463422,8
8,317,3,839463644,364
8,318,5,839463489,266
8,339,3,839463509,430
8,356,3,839463527,570
8,357,5,839463767,432
8,364,5,839463546,261
8,367,3,839463564,194
8,377,4,839463644,290
8,380,5,839463422,481
8,432,1,839463702,128
8,440,3,839463728,11
8,454,4,839463546,125
8,457,3,839463489,139
8,480,4,839463527,608
8,500,2,839463624,36
8,527,5,839463728,133
8,539,3,839463728,478
8,586,3,839463702,30
8,587,3,839463702,565
8,590,5,839463422,137
8,592,3,839463422,16
8,593,4,839463470,247
8,597,3,839463728,65
9,41,3,1044656650,231
9,187,3,1044657119,60
9,223,4,1044656650,458
9,371,3,1044656716,208
9,627,3,1044657102,437
9,922,4,1044657026,184
9,923,5,1044657026,158
